location,scale,p
3.9746539,0.3258966,0.0000922
3.6772109,0.1898556,0.000025
3.6739874,0.178333,0.0000299
3.576774,0.1526042,0.0000257
3.5197617,0.0993485,0.0000298
3.5928679,0.1452084,0.0000277
3.5316843,0.114272,0.0000249
3.5078709,0.1043639,0.00002
3.5711475,0.1209762,0.0000232
3.6219903,0.1794732,0.0000215
3.5679629,0.1484305,0.0000333
3.7621663,0.2570286,0.0000207
3.6650162,0.1706625,0.0000474
3.7237429,0.1930304,0.0000329
3.4980595,0.0981243,0.0000257
3.5207202,0.1096408,0.000018
3.5992863,0.1492685,0.0000264
3.6194469,0.1693134,0.0000316
3.920876,0.2590501,0.0000518
3.5707914,0.1362125,0.0000341
3.8100684,0.2763641,0.0000276
3.5402407,0.143274,0.0000217
3.6701268,0.1902398,0.0000212
3.7204652,0.2309561,0.0000365
3.7602987,0.241268,0.0000412
3.7419922,0.2061406,0.00004
3.7008698,0.1999383,0.0000418
3.5452594,0.1216061,0.0000221
3.7660587,0.2309452,0.0000497
3.6353355,0.1894899,0.0000255
3.8026677,0.2157023,0.0000371
6.9887014,0.7720403,1
3.6859632,0.2040395,0.0000392
3.6233139,0.1691933,0.0000173
3.6795584,0.1685634,0.0000292
3.5877524,0.1621289,0.0000225
3.5848183,0.1827155,0.0000266
3.629664,0.1636651,0.0000179
3.6083543,0.1599643,0.0000276
3.5818396,0.1501913,0.0000322
3.7117479,0.1989084,0.000039
3.6430957,0.1258276,0.0000437
3.7571009,0.1781105,0.0000383
3.6834013,0.2000527,0.0000307
3.5782979,0.1523734,0.0000143
3.6545967,0.2054123,0.0000337
3.6785799,0.2110343,0.0000281
3.6242373,0.171798,0.0000337
4.1577405,0.3442799,0.0001481
3.5149389,0.1048534,0.0000186
3.5904809,0.1240017,0.0000212
3.4970145,0.1043767,0.0000164
3.5716554,0.1396989,0.0000252
3.6737257,0.1762439,0.0000354
3.6037231,0.1814872,0.0000192
3.8646403,0.2755035,0.0000404
3.6647614,0.1929831,0.0000319
3.5248496,0.1111396,0.0000246
3.6632527,0.209484,0.000045
3.6183306,0.1817287,0.0000265
3.6345193,0.1650262,0.0000198
3.6759569,0.1680907,0.0000415
3.5017118,0.1104687,0.0000268
3.558736,0.1143443,0.0000141
3.7228886,0.2057049,0.0000388
3.7580597,0.2400027,0.0000438
3.5376292,0.1194721,0.000019
3.5112223,0.1082458,0.0000189
3.5007431,0.1095618,0.0000236
3.5385781,0.1051179,0.0000254
3.7972308,0.2565779,0.0000633
3.5979089,0.1748244,0.0000287
3.6977155,0.1792208,0.0000276
3.5694093,0.1420651,0.0000195
3.7114229,0.1971547,0.0000416
4.4713379,0.4405858,0.0004522
3.8246447,0.2548233,0.000049
3.5637055,0.1481519,0.0000242
3.5570686,0.1641791,0.0000233
3.6105771,0.1871053,0.0000272
3.6190268,0.1869518,0.0000247
3.7026645,0.1916938,0.0000423
3.7109781,0.1952051,0.0000402
3.6707126,0.2015801,0.0000226
3.5853748,0.1631029,0.0000278
3.5998041,0.1406546,0.0000245
4.2899289,0.3973142,0.0001605
3.9069869,0.2936789,0.0000494
3.6773224,0.1672877,0.0000355
6.2591518,0.7009377,0.0888273
3.6163823,0.1486061,0.0000232
3.6478828,0.1841632,0.0000254
3.5997508,0.1318118,0.0000296
3.5981353,0.1475283,0.0000271
3.6164084,0.2042244,0.0000209
3.5861012,0.1474357,0.0000213
3.5868062,0.1036232,0.0000203
4.0228648,0.3271562,0.0000612
3.6592876,0.2132486,0.0000467
4.0381585,0.3312563,0.0001062
3.7789059,0.2437294,0.0000373
3.6016913,0.1520207,0.0000253
3.7076034,0.2262782,0.0000301
3.5436933,0.1323577,0.0000261
3.7982045,0.2465109,0.0000556
3.7753582,0.2336047,0.0000454
3.5927941,0.1675623,0.0000221
3.7258661,0.2331528,0.0000398
3.6146586,0.1888868,0.0000343
3.5586274,0.1385449,0.0000162
3.6314157,0.1619534,0.0000231
3.9199514,0.2724916,0.00006
3.5714769,0.1496631,0.0000377
3.517956,0.1088815,0.0000167
3.6462698,0.1804126,0.0000191
3.7378006,0.2218468,0.0000387
3.6378404,0.1856466,0.0000336
3.62411,0.1552305,0.0000326
3.6206566,0.1467055,0.0000271
3.6869885,0.2211995,0.0000385
3.6219631,0.1681694,0.0000227
3.7752321,0.2312705,0.000037
3.5718445,0.1640606,0.0000174
3.7034988,0.1500341,0.0000307
3.6458148,0.1702812,0.0000381
3.5653831,0.1456741,0.0000229
3.8006712,0.2381472,0.000074
3.6502299,0.1414017,0.0000361
3.592846,0.1545078,0.0000296
3.5506975,0.1281818,0.0000223
3.5878585,0.1602392,0.0000226
4.0190775,0.3086682,0.0000749
4.1165628,0.3356756,0.0001843
3.7100836,0.2033593,0.0000349
3.8004114,0.2502531,0.0000501
4.7356122,0.4884861,0.0007711
3.5143589,0.109913,0.0000155
3.8120201,0.2678011,0.0000461
3.5577957,0.1715168,0.00003
4.073135,0.3176469,0.0000754
3.5389093,0.1362665,0.0000128
3.5561621,0.1081401,0.0000207
3.5165557,0.1303072,0.0000236
3.536304,0.1011412,0.0000219
3.597754,0.1497967,0.0000294
3.6686889,0.1736774,0.000036
3.6066229,0.1738077,0.0000233
3.6321452,0.1796164,0.0000187
3.5898397,0.1634921,0.000014
3.5500392,0.1329933,0.0000127
3.5380883,0.1095433,0.0000179
3.8994865,0.2639073,0.0000873
3.6866253,0.1800334,0.0000232
3.541539,0.1546802,0.0000311
3.6464478,0.1728334,0.0000324
3.6009023,0.173097,0.000026
3.595534,0.1437329,0.0000246
3.5570884,0.1226779,0.0000271
3.7310054,0.2379074,0.0000527
3.6868068,0.2193034,0.0000358
3.7753532,0.240353,0.0000357
3.6010962,0.1445149,0.000032
3.5893223,0.170154,0.0000323
3.5589537,0.145139,0.0000296
3.566075,0.1404459,0.0000264
3.5711655,0.1369437,0.0000241
3.8290765,0.2728532,0.0000455
3.6223635,0.2053966,0.0000373
3.6756977,0.1820409,0.0000316
3.6324958,0.1682367,0.0000267
3.6095638,0.1436644,0.0000231
3.7010832,0.1999872,0.0000423
3.594963,0.1502632,0.0000262
3.6122422,0.1398806,0.0000275
3.6790249,0.1897027,0.0000262
3.6046481,0.1520941,0.000029
3.9641844,0.3042719,0.0000469
3.6504014,0.1564684,0.0000244
3.70539,0.2278113,0.0000286
3.7204101,0.1941285,0.0000298
3.7573798,0.2066904,0.0000349
3.5947788,0.1775628,0.0000254
3.5664519,0.1426873,0.0000304
3.5336022,0.1158993,0.0000247
3.7154384,0.2224974,0.0000371
3.7384904,0.1923413,0.0000577
3.606832,0.1460137,0.0000325
3.7584891,0.2385407,0.0000536
6.6201498,0.6903773,1
3.5348657,0.1045275,0.000017
3.5664954,0.0962562,0.0000199
3.6566253,0.2016362,0.0000321
3.7242,0.2349706,0.000044
3.5826019,0.1596065,0.0000146
3.5797992,0.1611309,0.0000261
4.0769517,0.3320413,0.0001397
3.5469801,0.1454126,0.0000262
3.5589616,0.1242441,0.0000335
3.6319986,0.18199,0.0000204
3.9872783,0.2959724,0.0000799
3.647237,0.1613238,0.0000316
3.6914639,0.1905478,0.0000324
3.5531326,0.1536028,0.0000201
3.6543405,0.1904997,0.000044
3.6569074,0.1828969,0.0000285
6.825995,0.7529379,1
3.5571867,0.1124179,0.0000203
3.5530038,0.1348775,0.0000299
3.9232984,0.2952615,0.0000711
3.6229888,0.1943064,0.0000176
3.7996662,0.2301977,0.0000595
3.5789988,0.1520813,0.0000348
3.966198,0.3205596,0.000102
3.6428306,0.1809212,0.0000358
3.6159791,0.1822997,0.0000327
3.6863866,0.2250824,0.0000307
3.6769505,0.196628,0.0000317
3.7069465,0.1838175,0.0000443
3.5737347,0.1217268,0.0000226
3.5831735,0.1188735,0.0000224
3.624759,0.1874717,0.0000203
3.6400623,0.1885397,0.0000285
3.7369871,0.2172102,0.0000652
3.6190299,0.1568345,0.0000327
4.5278939,0.4017422,0.0005579
3.5437265,0.1201044,0.0000248
3.844265,0.2509119,0.0000443
3.8337178,0.2706592,0.0000554
3.5761494,0.1522977,0.000033
3.5667537,0.1541379,0.000033
3.5978562,0.1381727,0.0000249
3.5148716,0.1059395,0.000019
3.5456987,0.1616882,0.0000241
3.6985005,0.1990751,0.0000208
3.8007203,0.2451637,0.0000638
3.7264435,0.2092293,0.0000488
3.6699108,0.1637917,0.0000402
3.6930263,0.2215786,0.0000282
3.6470391,0.1837241,0.0000366
3.7188923,0.1888973,0.000035
4.0012713,0.3165439,0.0000669
3.5713251,0.1824112,0.0000294
3.5751231,0.1310061,0.0000222
3.5139939,0.1397227,0.0000281
3.628937,0.1621912,0.0000225
3.5939626,0.1541984,0.0000237
3.6549377,0.1726929,0.0000311
4.0920814,0.3243748,0.0001182
3.6209158,0.1634111,0.0000344
4.8957218,0.4951972,0.0026077
3.6471965,0.1922144,0.0000307
3.730049,0.2185989,0.0000479
3.6045152,0.1930746,0.0000316
3.944566,0.3235623,0.0000428
3.5306835,0.1508674,0.0000187
3.696415,0.1905059,0.0000324
3.5583621,0.1393407,0.0000219
3.6644502,0.1813324,0.0000389
3.6001613,0.1455894,0.0000278
3.5771865,0.1678646,0.0000267
3.5568208,0.1606901,0.0000211
3.8834786,0.2696226,0.0000525
3.6691121,0.2124578,0.0000298
3.7072988,0.2002399,0.0000272
3.6807141,0.2123689,0.0000352
3.7026262,0.2089793,0.0000431
4.2813718,0.3548068,0.0002974
3.6803181,0.1780055,0.0000414
3.508269,0.1065937,0.0000267
3.6755432,0.1963513,0.0000273
3.6632321,0.2125305,0.000039
3.6443142,0.1704884,0.0000297
3.6549467,0.167411,0.0000335
3.6868097,0.1983545,0.0000253
6.5823112,0.6839465,1
3.5342407,0.1536108,0.0000209
3.6462709,0.2175409,0.0000502
3.5844604,0.1168025,0.0000318
3.5933584,0.1222076,0.0000284
3.9532987,0.3059096,0.0000561
3.5912417,0.1728025,0.0000234
4.4794412,0.4111634,0.0004805
3.701354,0.2136448,0.0000553
3.7933347,0.2728359,0.0000554
4.1604955,0.3573273,0.000136
3.6399464,0.1693496,0.0000289
3.7280611,0.2315352,0.0000515
3.5425182,0.1211473,0.0000238
3.6042633,0.1621606,0.0000215
3.5969482,0.177867,0.0000447
3.646126,0.1906097,0.0000398
3.6606176,0.2060366,0.0000244
3.6174967,0.168273,0.0000281
3.5397474,0.134633,0.0000167
3.6814987,0.1683692,0.0000361
3.6344909,0.1751665,0.0000329
3.6729123,0.18745,0.0000291
3.7759365,0.2213544,0.0000476
3.5311048,0.1180282,0.0000289
3.7065565,0.2082699,0.0000402
3.6766747,0.1651791,0.0000371
4.1755437,0.3681823,0.000174
3.6451307,0.1438295,0.0000303
3.585247,0.1646127,0.0000365
3.6340075,0.166197,0.000038
3.5811999,0.1335221,0.0000118
3.6072628,0.1901739,0.0000205
3.6677975,0.1899078,0.0000251
3.5848098,0.1655206,0.0000248
3.6328823,0.1379994,0.000031
3.5345484,0.1266553,0.0000224
6.9188798,0.7520657,1
3.6064567,0.1599754,0.0000293
3.6993539,0.1977497,0.0000417
3.604026,0.1408265,0.0000403
3.5284888,0.1122266,0.0000221
3.6800881,0.1944176,0.0000323
3.6481405,0.1617082,0.0000323
3.8533008,0.2819462,0.0000339
3.7056541,0.1935203,0.000028
3.7584373,0.2319119,0.0000425
3.5311467,0.1485449,0.0000212
3.7172453,0.215082,0.0000262
3.6249079,0.1771593,0.0000264
3.582836,0.143921,0.0000254
3.5991451,0.1506328,0.000018
3.7032668,0.1727769,0.0000422
3.6630866,0.1889008,0.0000446
3.5213623,0.1419219,0.000022
3.5571222,0.1412468,0.0000233
3.7623859,0.2310098,0.0000492
3.624165,0.1873605,0.0000256
3.6308151,0.1745118,0.0000372
3.8286436,0.2462914,0.0000524
3.5825312,0.1247945,0.0000204
4.0021374,0.3095539,0.0000758
3.6059909,0.1683979,0.0000202
3.5596789,0.1374248,0.0000156
3.9398072,0.2854813,0.0000859
3.6355372,0.1645008,0.0000238
3.6364154,0.188332,0.0000289
3.55355,0.1339756,0.0000165
3.7299196,0.1918555,0.000043
3.6161424,0.1909635,0.0000243
3.6589107,0.1862642,0.000025
3.6192565,0.1306682,0.0000324
3.7309549,0.2297725,0.000033
3.6296199,0.1769737,0.0000339
4.3991489,0.4100886,0.0002225
3.8240085,0.2487461,0.0000548
4.1917389,0.375267,0.0001337
3.5599288,0.1244032,0.000016
3.6152847,0.1912344,0.0000277
3.795533,0.2335873,0.0000483
3.5249966,0.1247436,0.0000238
3.5895688,0.1486546,0.0000189
6.3914857,0.6361315,1
3.8871927,0.2399493,0.0000602
3.8267552,0.2141792,0.0000641
3.6079291,0.1821253,0.0000228
3.8662306,0.2795947,0.0000528
4.0281716,0.2711475,0.0001316
4.1937145,0.3573652,0.0002333
3.5587248,0.1216463,0.0000184
3.5940625,0.1847845,0.0000388
3.6126353,0.1670108,0.0000188
3.5616409,0.1529356,0.0000242
3.5787262,0.1531696,0.0000208
3.5877003,0.1331801,0.0000189
3.6199518,0.150572,0.0000394
3.7126733,0.2121522,0.0000312
3.8113904,0.2199734,0.0000628
3.6056316,0.1890772,0.0000197
6.967014,0.7682743,1
3.5565304,0.1525276,0.0000179
4.3514797,0.343696,0.0004752
3.5417318,0.1432326,0.0000227
3.6190232,0.1564947,0.0000303
3.8957595,0.2803883,0.0000745
4.4467884,0.4164549,0.000314
3.5416616,0.1299199,0.0000232
3.8388076,0.2549968,0.000056
3.735344,0.211723,0.000029
3.7036549,0.1970192,0.0000361
3.5914355,0.1245375,0.00002
3.6932942,0.203468,0.0000316
3.5187268,0.1066825,0.0000257
3.7009008,0.1882384,0.0000324
3.725475,0.2047063,0.0000289
3.6798216,0.2017882,0.0000211
3.7458263,0.2331229,0.0000443
3.7705012,0.243867,0.0000448
3.6834905,0.1971146,0.0000318
4.0019133,0.3424288,0.0000995
3.9723279,0.2821556,0.0000744
3.6565123,0.1972563,0.000027
3.6704408,0.1808772,0.000039
3.7011969,0.2169292,0.0000514
3.6408993,0.1892226,0.0000325
3.6201146,0.170947,0.0000213
6.0498127,0.6498976,0.1083411
3.5537843,0.1410502,0.0000186
3.5639042,0.1730591,0.0000191
3.4951125,0.1382371,0.00002
3.5331516,0.1389392,0.0000195
3.5824565,0.1281647,0.000025
3.6061279,0.1410381,0.0000183
3.6020727,0.1314667,0.0000223
3.5663172,0.1480129,0.0000429
3.6200197,0.1451361,0.0000301
3.7867578,0.2269985,0.000089
3.6978624,0.1913939,0.0000441
5.7936092,0.6277871,0.0233519
3.50877,0.1255539,0.0000261
3.5772694,0.1499381,0.0000376
3.6563904,0.204255,0.0000398
3.6912439,0.203539,0.0000549
3.5751911,0.155147,0.0000235
5.0568585,0.5175651,0.0028603
3.49863,0.1194639,0.0000284
3.5922636,0.1662109,0.0000288
3.7103132,0.1931311,0.0000399
3.6466065,0.1787574,0.0000386
4.1502564,0.3421721,0.0001698
4.3611363,0.4151267,0.0002816
3.5658072,0.1472775,0.0000317
4.3718474,0.3827925,0.0004085
3.7652895,0.2196583,0.0000385
3.6989511,0.2224882,0.0000531
3.672767,0.1767444,0.0000423
4.0199099,0.2905165,0.0001204
3.5459328,0.1294283,0.0000291
3.5463738,0.1329692,0.0000251
3.7495889,0.2195051,0.0000322
3.5766968,0.1327519,0.0000319
3.6693897,0.2028256,0.0000262
3.5686941,0.1489984,0.0000189
4.7892278,0.4920766,0.0009402
3.6979278,0.1936051,0.0000297
4.426199,0.4254123,0.0003192
3.7514912,0.2317667,0.0000352
3.7089697,0.1961139,0.0000559
3.5586511,0.1396989,0.0000168
3.6087271,0.1566804,0.0000266
3.599159,0.1610845,0.0000298
3.646552,0.1863688,0.0000215
3.5506316,0.1320261,0.0000107
3.5313884,0.1346158,0.0000229
3.5931283,0.145165,0.000022
3.5997968,0.1623634,0.0000267
3.8106633,0.2131147,0.0000655
4.5139623,0.4664294,0.0003412
3.5710653,0.1529105,0.0000257
3.5381112,0.1152732,0.0000393
3.5406067,0.1426952,0.0000267
3.6249104,0.1568168,0.0000252
3.5970965,0.1691193,0.0000254
3.6990939,0.2159093,0.0000339
3.5759103,0.1645498,0.0000164
3.6399363,0.1785826,0.0000353
4.7428818,0.4862896,0.0007665
3.5540007,0.1460427,0.0000214
3.5201602,0.1269632,0.0000218
3.6233557,0.14066,0.0000219
3.631587,0.1805646,0.0000225
3.8068458,0.2418364,0.0000338
3.7365853,0.2036769,0.0000447
3.8120213,0.2793751,0.0000454
3.6205026,0.1515863,0.0000358
3.592963,0.1480787,0.0000266
3.6065359,0.1650527,0.0000282
3.5850748,0.1700524,0.0000245
3.623914,0.1443434,0.0000364
3.5288586,0.1207808,0.0000257
3.7085535,0.2118155,0.0000339
3.5960845,0.1718937,0.0000342
3.5980454,0.1673888,0.0000328
3.62404,0.1676671,0.0000245
3.7213635,0.2063102,0.0000523
3.8170491,0.2890599,0.0000322
3.6746192,0.1687762,0.0000321
3.7198821,0.2232103,0.0000266
3.6009336,0.1618639,0.0000291
3.6043829,0.1684,0.0000322
3.8271504,0.2321658,0.0000411
3.6260895,0.1531009,0.0000331
3.6238689,0.1829818,0.0000294
3.5121911,0.1212395,0.0000202
3.9823116,0.299807,0.0000818
3.5539573,0.1239542,0.0000242
3.9120378,0.2917197,0.0000585
3.5370567,0.1345383,0.0000278
3.5838221,0.1655788,0.0000305
3.5349994,0.1348646,0.0000232
3.5799258,0.1354162,0.0000292
3.6326576,0.1843717,0.000032
3.5446323,0.136985,0.0000171
3.559572,0.1699012,0.0000219
6.6139834,0.6791921,1
4.6525161,0.4750229,0.0008707
3.6192823,0.1534133,0.000039
3.5485051,0.1418093,0.0000228
3.808529,0.2319576,0.0000481
3.7334017,0.187648,0.000033
3.8021024,0.2465837,0.0000666
3.5970827,0.1672011,0.0000326
3.6223605,0.2024408,0.0000313
3.707406,0.1848674,0.0000309
3.6978126,0.1926877,0.0000422
3.7526107,0.2209704,0.0000411
3.5888829,0.1670187,0.0000258
3.5701688,0.1150318,0.0000322
3.586813,0.1217854,0.0000307
3.6230076,0.1758652,0.000027
3.6063009,0.1440325,0.0000181
3.6377485,0.1864953,0.0000247
3.7352008,0.2326969,0.0000279
3.6016761,0.1619142,0.0000322
3.7231962,0.2042171,0.0000378
3.5757722,0.1131542,0.0000244
3.6802903,0.1544904,0.0000254
3.5836671,0.1492788,0.0000123
3.6585457,0.205192,0.0000329
3.61902,0.1897708,0.0000249
3.7198447,0.2160549,0.0000445
3.6529224,0.1609111,0.0000215
3.8039127,0.2437619,0.0000391
3.598058,0.170564,0.0000226
3.5259953,0.1135156,0.000022
3.6131482,0.1505181,0.0000314
3.8173806,0.2519056,0.0000561
3.7696163,0.2030915,0.0000244
3.6768651,0.1856229,0.0000377
3.5899382,0.1469017,0.0000196
3.633186,0.1956278,0.0000308
3.6634852,0.1775954,0.0000347
3.7007443,0.1856836,0.0000282
3.7130361,0.205607,0.0000378
3.6174203,0.1803106,0.0000386
3.7369754,0.2294624,0.0000482
3.6989491,0.1997256,0.0000375
3.6199378,0.1641583,0.0000387
4.2956402,0.3855461,0.0002785
3.5505189,0.1392863,0.0000173
3.5357787,0.1165361,0.0000183
3.6677638,0.217394,0.0000333
3.512864,0.1091862,0.0000227
3.7378406,0.2604084,0.0000294
3.6559243,0.1991088,0.0000251
3.6378118,0.1660684,0.0000199
3.6101195,0.1844238,0.0000242
3.5392112,0.1260182,0.0000211
3.5039355,0.1253978,0.0000195
3.7467766,0.2140112,0.0000269
3.7170077,0.2283085,0.0000462
4.8807514,0.4836337,0.0021153
3.5776224,0.141855,0.0000326
3.9218756,0.2933336,0.0000899
3.9460334,0.2791758,0.0001008
3.7480526,0.2252262,0.0000335
3.7649355,0.2147392,0.0000435
3.8517596,0.2319271,0.000062
3.6011926,0.158976,0.0000433
3.8104355,0.2675132,0.0000507
3.5420368,0.1171166,0.000018
3.6136708,0.1507888,0.0000287
3.5943557,0.1322741,0.0000256
6.2420835,0.5947467,1
4.3936959,0.4171805,0.0002442
3.5867152,0.1433169,0.0000324
3.5924723,0.1207387,0.0000221
3.6262172,0.1530531,0.0000236
3.7764912,0.2513969,0.0000495
4.1764963,0.391162,0.0001756
3.6121096,0.1558214,0.0000209
3.6280502,0.1844599,0.0000198
3.569315,0.1431037,0.0000227
3.5525659,0.1224756,0.0000123
3.7613265,0.2468387,0.0000506
3.5782774,0.1257437,0.0000266
3.7757808,0.2613237,0.0000306
3.6024877,0.1626381,0.0000252
3.5572132,0.1354868,0.0000286
3.6289361,0.1659319,0.0000195
3.7111148,0.1992211,0.0000294
3.5902873,0.1434267,0.000028
3.6981012,0.2210489,0.0000279
3.6182194,0.1425337,0.0000197
3.6608782,0.2000596,0.0000395
3.695011,0.2403061,0.0000334
3.7230195,0.2268309,0.0000349
3.5133067,0.1330853,0.0000184
3.717773,0.2145934,0.0000375
3.6327632,0.1445774,0.0000458
3.8039535,0.2448128,0.0000463
3.6760448,0.1853123,0.0000257
3.8184592,0.2540277,0.0000528
3.8255176,0.2409099,0.0000548
3.6667941,0.1611858,0.0000279
3.5636854,0.1249049,0.0000222
3.5709598,0.1265237,0.0000267
3.6819014,0.1707934,0.0000267
3.7315584,0.1899782,0.0000279
3.7576277,0.2298587,0.0000394
3.7149196,0.2235826,0.0000274
3.7332378,0.2372234,0.0000308
3.65475,0.1926949,0.0000479
3.6499656,0.1793281,0.0000374
3.6717177,0.1887689,0.0000386
3.6918665,0.222168,0.0000231
3.7715736,0.2066417,0.0000413
3.5436362,0.122508,0.0000308
3.6552949,0.1551197,0.000027
3.6557691,0.1751866,0.0000314
3.6574252,0.1929082,0.0000272
3.5977315,0.1542275,0.0000311
3.9697134,0.2976944,0.0000983
4.1387233,0.3135118,0.0001508
3.8395376,0.2621732,0.0000466
3.5198534,0.112559,0.0000137
3.7316377,0.1894138,0.0000323
3.5458275,0.1182338,0.0000175
3.6207947,0.1597937,0.0000207
3.5766738,0.1506518,0.0000235
4.0606713,0.3037419,0.0001372
3.5654331,0.1128842,0.0000197
3.5434693,0.1495241,0.000029
3.5392408,0.1264403,0.000022
3.6106797,0.1624923,0.0000202
3.8001465,0.2506808,0.0000626
3.6399407,0.1757004,0.0000348
3.5205707,0.1063991,0.0000218
3.7071331,0.2146915,0.0000282
3.5836436,0.1361005,0.0000207
6.7059937,0.7173189,1
3.6455999,0.1676961,0.0000306
3.6197924,0.1884919,0.0000404
3.7972307,0.2574323,0.0000491
3.580539,0.133636,0.0000249
3.6075987,0.1513056,0.0000276
3.8795775,0.2665989,0.00007
3.6550967,0.2083708,0.0000335
3.5722374,0.1699562,0.0000299
3.6548039,0.1643634,0.0000323
6.7947778,0.7278663,1
4.1833025,0.3680377,0.0001396
3.58773,0.1436093,0.0000273
3.5834383,0.1510547,0.0000316
3.6521841,0.1810027,0.000035
3.5819061,0.1231752,0.0000183
4.0168704,0.2915334,0.0001279
3.6812754,0.195975,0.000033
3.6789924,0.2094826,0.0000397
3.5555808,0.1461929,0.0000195
3.6865918,0.2018577,0.000034
3.6563793,0.1915372,0.0000241
3.6874678,0.1725192,0.0000217
3.8080578,0.2274437,0.0000421
3.7687221,0.2386764,0.0000289
3.8098433,0.2516637,0.0000324
3.9199504,0.2700442,0.0000655
3.6367657,0.145422,0.0000386
4.5922628,0.4501114,0.0007298
3.5761587,0.1658772,0.0000319
3.5923437,0.135117,0.0000243
3.6625425,0.1852026,0.0000332
3.5894954,0.137405,0.0000231
6.526551,0.6695565,1
3.6808635,0.1552464,0.0000208
3.5300646,0.114301,0.0000221
4.2577613,0.343534,0.000308
4.0479349,0.3273549,0.0000693
3.611925,0.1635546,0.0000184
3.6399721,0.1521392,0.0000279
3.6479959,0.1647855,0.0000357
3.7181715,0.2331186,0.0000301
3.6354812,0.1947599,0.000035
3.6501158,0.1780053,0.0000201
3.5379668,0.1052395,0.0000187
3.6265892,0.1508503,0.0000238
3.613809,0.1722594,0.0000222
3.5573969,0.1165643,0.00003
3.5396409,0.1415623,0.000017
3.5776356,0.1404576,0.0000154
3.8845598,0.2639569,0.0000696
3.6443822,0.1722566,0.0000505
3.8660613,0.2786484,0.0000433
3.5784662,0.1460936,0.000031
3.6038945,0.1662384,0.0000225
3.7835973,0.2472216,0.0000532
3.7519685,0.2241306,0.0000325
3.5797236,0.1191586,0.0000214
3.5334146,0.141779,0.0000186
3.5640651,0.1342361,0.0000207
3.8890449,0.2883452,0.0000639
3.5623742,0.1369024,0.0000183
3.6747906,0.2023945,0.0000481
3.6163965,0.1552453,0.0000262
3.4835356,0.0991251,0.0000184
3.5618126,0.1273005,0.0000213
3.6015532,0.1651181,0.0000385
3.7522046,0.2476121,0.0000473
3.5851691,0.1633409,0.0000351
3.6032863,0.1642001,0.0000224
3.603373,0.1650705,0.000029
3.8765943,0.2634481,0.0000431
3.6069031,0.1695794,0.0000214
3.5719732,0.1482023,0.0000244
3.9020239,0.2988723,0.0000705
3.5764105,0.1819164,0.000036
3.5120701,0.1207365,0.0000174
4.35046,0.3861527,0.0002694
3.6429838,0.1863986,0.0000258
3.5969456,0.1728931,0.0000211
3.7474011,0.2421823,0.00005
3.5822451,0.1444897,0.0000278
3.6918329,0.1831598,0.0000274
3.5371004,0.1309148,0.0000213
3.7130034,0.2319969,0.0000514
4.0007729,0.2845632,0.000073
3.708172,0.1775513,0.0000345
3.6891092,0.2008687,0.0000296
4.9959991,0.5157873,0.0026306
3.8754888,0.253031,0.0000685
3.808212,0.2418721,0.0000412
3.629867,0.1637943,0.0000376
5.1220623,0.5317842,0.0023686
3.5873613,0.1501479,0.0000193
3.6533436,0.1887309,0.00004
3.6858366,0.1879715,0.0000325
3.5720335,0.1385339,0.0000196
4.0687015,0.327909,0.0001234
3.515738,0.1123768,0.0000193
3.7180185,0.21509,0.000033
3.6379482,0.1793332,0.0000296
3.5204456,0.1125101,0.0000138
3.6233303,0.1668545,0.0000319
3.6385362,0.1604497,0.0000166
3.7281843,0.2173088,0.0000508
3.7107867,0.2108055,0.0000434
3.5700384,0.1312459,0.0000251
3.7581724,0.2208584,0.0000307
3.5733292,0.1510534,0.0000328
3.6018725,0.1792302,0.0000202
3.5740606,0.1597442,0.0000228
3.6283346,0.1609018,0.000024
3.6135813,0.178147,0.000035
3.6279893,0.1432326,0.0000194
3.7169712,0.2284634,0.0000335
3.5471104,0.1510774,0.0000198
3.5633052,0.1573094,0.0000174
3.5986787,0.1565275,0.0000251
3.5243229,0.1096775,0.0000156
3.7753101,0.2394573,0.0000521
3.6381748,0.1895012,0.0000325
3.9576425,0.2967609,0.0001125
3.5660965,0.1632873,0.0000191
3.6178969,0.1749253,0.0000209
3.5194059,0.104606,0.0000218
3.6229335,0.1770026,0.000015
3.6006997,0.1567857,0.0000325
3.5888925,0.1253405,0.0000234
3.5539703,0.1277399,0.0000271
3.6284711,0.1624943,0.000021
3.6164488,0.1662088,0.0000329
6.9453421,0.793024,0.6984349
3.5417586,0.109499,0.0000216
3.566471,0.1326094,0.0000178
3.862701,0.2430516,0.0000688
3.5548151,0.1534735,0.0000222
3.6531168,0.1826003,0.0000265
3.6468319,0.1671613,0.0000268
3.6300742,0.1552865,0.0000309
3.6150449,0.1441608,0.0000364
6.6464081,0.7023103,1
4.5136201,0.4235055,0.0002518
3.6684812,0.1973113,0.0000215
3.8119242,0.227358,0.0000796
3.5568604,0.1629613,0.0000393
3.5972213,0.1358106,0.0000296
3.5736783,0.1482209,0.0000345
3.562891,0.1484259,0.0000222
3.5147726,0.1053667,0.000022
3.58135,0.1663876,0.000029
3.6839655,0.2155046,0.0000367
3.6935069,0.1978245,0.0000308
3.5859935,0.1658977,0.0000218
4.1243344,0.3429253,0.00018
3.6052341,0.160598,0.0000261
3.6894214,0.2072196,0.0000416
3.5520998,0.1395814,0.0000235
3.7655794,0.2434503,0.0000577
