location,scale,p
3.5461783,0.1322689,0.0000116
3.6335167,0.1888012,0.0000157
3.6778809,0.1766056,0.0000101
3.5372524,0.1088467,0.0000079
3.4792982,0.1246648,0.0000092
3.6093567,0.1625704,0.000013
3.6175612,0.1889147,0.0000141
3.5324356,0.1186568,0.0000167
3.5301524,0.1545953,0.0000153
3.6830375,0.2024293,0.0000101
3.6297531,0.1984246,0.000014
3.5674427,0.1439816,0.0000113
3.6531356,0.1978932,0.0000125
3.6261932,0.2250362,0.0000185
3.5562891,0.159072,0.0000165
3.5920841,0.1985666,0.0000163
3.5767755,0.1885899,0.0000146
3.5110176,0.1164448,0.0000101
3.5132511,0.1663593,0.0000082
3.6085134,0.1629621,0.0000078
3.6062986,0.1539895,0.0000124
3.5410568,0.1665957,0.0000136
3.5901868,0.1627973,0.0000145
3.5156316,0.1007669,0.0000129
3.5149934,0.1247673,0.0000163
3.5573671,0.1579964,0.0000114
3.5875848,0.1766612,0.0000159
3.5439502,0.1435899,0.0000127
3.6184557,0.1703646,0.0000223
3.5387646,0.1600874,0.0000125
3.6052279,0.1495752,0.0000209
3.5842064,0.1700963,0.0000096
3.5325732,0.1276079,0.0000089
3.6156154,0.164285,0.0000152
3.5882661,0.1594598,0.0000177
3.5857595,0.118236,0.0000126
3.4917278,0.1261148,0.0000124
3.6825758,0.2193103,0.000011
3.5434609,0.1413661,0.0000096
3.6234242,0.2030929,0.0000128
3.5864859,0.1805137,0.0000111
3.5992309,0.1780398,0.0000154
3.5671043,0.1669513,0.0000152
3.6257848,0.1979265,0.0000137
3.6173974,0.1580532,0.0000128
3.7350651,0.2649707,0.0000137
3.5498583,0.1608017,0.0000112
3.6377201,0.1791759,0.0000146
3.6078373,0.1915125,0.0000089
3.6170627,0.1851848,0.000016
3.5829182,0.1514669,0.0000132
3.6009899,0.191079,0.0000109
3.547796,0.1416764,0.0000109
3.5866613,0.1909245,0.0000171
3.5528405,0.1369393,0.0000093
3.5723005,0.152176,0.0000175
3.6162605,0.1507612,0.0000141
3.6288642,0.2011328,0.0000155
3.6669426,0.1824963,0.0000181
3.5586066,0.1667242,0.0000102
3.6546718,0.1909763,0.0000108
3.5132056,0.1141463,0.0000141
3.5475446,0.1584952,0.0000172
3.5605597,0.1326676,0.0000165
3.5631549,0.1675217,0.0000075
3.7377143,0.2427506,0.0000181
3.6238675,0.2062535,0.0000156
3.5636266,0.1293305,0.0000148
3.593346,0.131853,0.0000158
3.5348423,0.146858,0.0000121
3.6765486,0.2089974,0.0000148
3.574399,0.155611,0.0000138
3.5973955,0.1751313,0.0000126
3.5302153,0.1446561,0.0000119
3.5663932,0.1718763,0.0000142
3.6025781,0.1571085,0.0000217
3.6209218,0.1678171,0.0000179
3.6257524,0.1792636,0.0000159
3.5994229,0.2006175,0.0000133
3.5604229,0.1171166,0.0000138
3.5921302,0.175896,0.0000164
3.6106271,0.1692857,0.0000176
3.5922802,0.1624952,0.0000152
3.8191459,0.2615487,0.0000203
3.6677943,0.1980314,0.0000144
3.5682572,0.1214484,0.0000187
3.6357361,0.1757119,0.000011
3.5695698,0.1543053,0.0000135
3.5926176,0.1557352,0.0000082
3.6690319,0.2204039,0.0000181
3.6193855,0.1801655,0.0000172
3.5053682,0.1353583,0.0000143
3.5318803,0.142712,0.0000114
3.5367263,0.1398925,0.0000117
3.5950837,0.1413096,0.0000139
3.5697359,0.1576493,0.0000078
3.5284685,0.1496121,0.0000083
3.5790247,0.160468,0.0000145
3.5197639,0.0976061,0.0000159
3.5727857,0.1311596,0.0000116
3.6257346,0.1537348,0.0000108
3.649058,0.2074988,0.0000179
3.5215975,0.1187195,0.0000118
3.6035978,0.1477923,0.0000109
3.5780772,0.1380985,0.0000114
3.687287,0.22372,0.0000182
3.5915492,0.1647341,0.000015
3.5922259,0.135731,0.0000146
3.5652716,0.1357043,0.0000112
3.5867214,0.181285,0.0000123
3.631062,0.1768157,0.0000158
3.5888164,0.1810714,0.0000127
3.5354963,0.155415,0.0000178
3.5780423,0.1812298,0.0000123
3.5618432,0.1734319,0.0000132
3.6243191,0.1988054,0.0000127
3.5324822,0.1234295,0.000012
3.5423203,0.1426141,0.0000112
3.6067847,0.1982279,0.0000118
3.5120992,0.0973102,0.0000165
3.5863349,0.1547504,0.0000098
3.4857778,0.118758,0.0000143
3.5700623,0.1619005,0.000011
3.6013473,0.1985821,0.0000128
3.6606968,0.2023784,0.0000131
3.5592948,0.1346287,0.0000101
3.5102699,0.158894,0.0000153
3.534818,0.1436073,0.0000119
3.5267772,0.1450589,0.0000158
3.5585262,0.1699523,0.0000108
3.5493864,0.1404636,0.0000125
3.5389458,0.1163899,0.0000084
3.5579534,0.1703032,0.0000155
3.572187,0.1391357,0.0000104
3.5322039,0.1432277,0.0000126
3.5137035,0.1477044,0.0000153
3.5691555,0.14918,0.0000155
3.5812638,0.144784,0.0000096
3.4828421,0.1231531,0.000013
3.6154903,0.1334097,0.0000192
3.5953043,0.1681707,0.0000074
3.5615704,0.1398569,0.0000135
3.5700741,0.132499,0.0000114
3.6470272,0.2317612,0.0000134
3.6341142,0.1376337,0.0000107
3.5392837,0.1240721,0.0000137
3.5892391,0.1804707,0.000012
3.5690437,0.1446471,0.0000077
3.6558531,0.2029781,0.0000137
3.5628838,0.1567155,0.0000175
3.5758997,0.112031,0.0000124
3.6757172,0.2042215,0.0000132
3.5260081,0.1396938,0.0000096
3.5856173,0.1701872,0.0000143
3.5909207,0.1416842,0.0000135
3.5616414,0.1537891,0.0000148
3.5704305,0.1367463,0.0000133
3.6727579,0.2407947,0.0000179
3.5846119,0.1696905,0.0000208
3.6158674,0.1708645,0.0000174
3.6833231,0.1617137,0.0000135
3.5642117,0.1705958,0.0000168
3.5222338,0.1368907,0.0000089
3.5578618,0.1634763,0.0000114
3.6157405,0.1426151,0.000007
3.5648076,0.1751515,0.0000123
3.5206067,0.1136261,0.000013
3.6071065,0.1610101,0.000008
3.618877,0.1886403,0.0000163
3.6022992,0.1821742,0.00001
3.6075301,0.1766508,0.0000098
3.5274793,0.1132563,0.0000146
3.7034103,0.2396959,0.0000102
3.6209865,0.1760965,0.0000171
3.5288952,0.1346198,0.0000177
3.5561282,0.1701322,0.0000111
3.5997324,0.1545028,0.0000154
3.5641585,0.1769927,0.0000152
3.6123882,0.1757808,0.0000132
3.635189,0.1939233,0.0000165
3.5181286,0.1478148,0.0000074
3.5918413,0.1409074,0.0000113
3.5488781,0.1228268,0.0000103
3.6644564,0.1617013,0.000009
3.5852016,0.1529445,0.0000087
3.53515,0.1727537,0.0000113
3.6396472,0.1755308,0.0000121
3.592905,0.1835149,0.0000119
3.5413037,0.156767,0.0000169
3.5782817,0.194793,0.0000194
3.5722268,0.1555324,0.0000113
3.6125935,0.1509937,0.0000184
3.5608386,0.15546,0.0000148
3.582015,0.1657028,0.0000131
3.6229198,0.1913421,0.0000134
3.5071737,0.1182299,0.0000108
3.7022254,0.2309837,0.0000148
3.6232085,0.1621914,0.0000085
3.6329385,0.1898881,0.000014
3.5540811,0.1675478,0.0000143
3.5989043,0.1572715,0.0000142
3.5889437,0.1468302,0.0000105
3.686669,0.2032072,0.0000139
3.5075469,0.1189439,0.00001
3.6527151,0.1614665,0.0000129
3.5210704,0.1325855,0.0000096
3.5207568,0.1440783,0.0000118
3.5389313,0.1607716,0.0000111
3.5194,0.1329544,0.0000153
3.5379095,0.1527449,0.0000132
3.6443113,0.2106685,0.0000069
3.5671789,0.131647,0.0000079
3.588799,0.1297033,0.0000148
3.5633742,0.1632568,0.0000149
3.6096237,0.170261,0.0000165
3.5492531,0.1613307,0.0000122
3.7992504,0.206999,0.0000176
3.8502637,0.31132,0.0000233
3.6144976,0.1498583,0.0000162
3.5910474,0.1767325,0.0000108
3.691483,0.1951271,0.0000196
3.6513347,0.1808092,0.0000194
3.6400807,0.1603555,0.0000161
3.5548096,0.1589371,0.0000155
3.5544813,0.1290077,0.0000087
3.7576576,0.2506604,0.0000152
3.7356867,0.236408,0.0000198
3.5409571,0.1844094,0.0000207
3.5860021,0.1510672,0.0000128
3.7119764,0.2489205,0.0000177
3.5591369,0.1462327,0.0000205
3.5366338,0.1744087,0.0000135
3.5364328,0.1263445,0.0000134
3.5254165,0.1290854,0.0000072
3.9570277,0.3437888,0.0000229
3.5505411,0.1755308,0.000013
3.5936966,0.1906108,0.0000158
3.7203521,0.2153676,0.0000206
3.5825548,0.1725219,0.0000136
3.513573,0.1383831,0.000013
3.5678365,0.1768562,0.00001
3.5452452,0.1334341,0.0000142
3.5314694,0.1175813,0.0000145
3.5794834,0.1677175,0.0000122
3.6455276,0.1952685,0.0000122
3.5510059,0.1244266,0.0000139
3.5471486,0.1554954,0.0000092
3.5863195,0.1732451,0.0000113
3.5319963,0.1457389,0.0000104
3.6824033,0.2054293,0.0000182
3.593096,0.1367721,0.0000153
3.5345576,0.1364361,0.0000115
3.6824632,0.1817444,0.0000153
3.5532477,0.1503949,0.0000094
3.596802,0.161703,0.0000129
3.6362928,0.1679709,0.000014
3.5543322,0.1703789,0.0000114
3.5865534,0.1681059,0.0000096
3.5673586,0.1383925,0.0000149
3.6485734,0.1723408,0.0000144
3.5364892,0.1397835,0.000009
3.5400896,0.1164325,0.0000192
3.5303528,0.1532391,0.0000128
3.5556154,0.1521242,0.000022
3.5642283,0.1428645,0.0000086
3.6156792,0.1588865,0.0000175
3.6117169,0.1765553,0.0000148
3.5159817,0.136608,0.0000142
3.6108118,0.1890417,0.0000124
3.6514326,0.1961563,0.0000121
3.5942526,0.1353612,0.0000114
3.6119161,0.1485946,0.0000104
3.5271101,0.1495976,0.0000104
3.5870351,0.1931429,0.000014
3.591956,0.1572585,0.0000183
3.5793284,0.1751959,0.0000114
3.5933589,0.1713616,0.0000127
3.6075637,0.1736452,0.0000118
3.5685267,0.1416627,0.0000121
3.5466867,0.1180924,0.0000106
3.6050956,0.1628888,0.0000123
3.632002,0.1402463,0.0000116
3.5449402,0.1602016,0.0000127
3.6252786,0.1536201,0.0000108
3.5713886,0.1756304,0.0000151
3.6138052,0.1968431,0.0000144
3.6212286,0.1898187,0.0000119
3.612237,0.178206,0.000015
3.6111071,0.1574228,0.0000231
3.6099031,0.183039,0.000011
3.510168,0.1166774,0.0000091
3.6394263,0.1878061,0.0000146
3.5902652,0.1183507,0.0000095
3.5875714,0.1604565,0.0000119
3.6774956,0.2260485,0.0000186
3.6293382,0.1740826,0.0000191
3.8107693,0.2748072,0.0000154
3.5817044,0.1561413,0.0000114
3.6025909,0.144313,0.0000143
3.6009394,0.1616479,0.0000122
3.5114096,0.1126043,0.0000136
3.6378127,0.227794,0.0000174
3.6013428,0.1656343,0.0000104
3.6073633,0.1569877,0.0000126
3.5446633,0.1447892,0.0000131
3.5101776,0.0982666,0.0000166
3.5624314,0.1373898,0.0000138
3.5178548,0.1122882,0.0000136
3.4974405,0.1033644,0.0000112
3.553066,0.1171896,0.0000121
3.5670425,0.1634711,0.0000101
3.5388119,0.1417905,0.0000172
3.6000523,0.206393,0.0000069
3.6061684,0.1519593,0.0000205
3.6302619,0.1621312,0.0000122
3.4891473,0.0974703,0.0000146
3.5086014,0.108151,0.0000099
3.5659759,0.1404216,0.000013
3.5715448,0.1554083,0.0000149
3.6740178,0.1830879,0.0000104
3.546794,0.1308815,0.0000177
3.6088018,0.2143655,0.0000081
3.515879,0.1387281,0.0000117
3.5958424,0.1667206,0.000009
3.5976219,0.1921157,0.0000135
3.6124258,0.1943149,0.0000138
3.6313165,0.1698258,0.0000141
3.6100321,0.1704966,0.0000164
3.5285489,0.1187131,0.0000119
3.6244165,0.1853431,0.0000163
3.5707724,0.1701598,0.0000116
3.6575891,0.1681909,0.0000109
3.7592164,0.2676381,0.0000147
3.596672,0.1755939,0.0000159
3.5746925,0.1549725,0.0000081
3.6182674,0.1486638,0.0000123
3.5491525,0.1521038,0.0000113
3.535006,0.1696098,0.0000132
3.5832146,0.149889,0.0000083
3.5678005,0.1486523,0.0000133
3.550379,0.1423928,0.0000163
3.6179283,0.168222,0.0000149
3.6153927,0.1177586,0.0000204
3.6632778,0.1464804,0.000013
3.5979692,0.1728627,0.0000126
3.5461187,0.1445258,0.0000073
3.5734416,0.1805681,0.0000146
3.5863157,0.1820897,0.0000116
3.5737224,0.1569782,0.0000157
3.6805548,0.2135667,0.0000147
3.5041984,0.1037022,0.0000103
3.5696738,0.1190684,0.0000107
3.48674,0.1035683,0.0000093
3.5461499,0.1339111,0.000013
3.6086385,0.1553152,0.000015
3.5512378,0.1668691,0.0000093
3.6357004,0.2048791,0.0000101
3.5900204,0.1695387,0.0000136
3.5121755,0.1094909,0.0000136
3.5767431,0.1827705,0.0000191
3.5628108,0.1656565,0.0000125
3.5863053,0.1505246,0.0000091
3.6160882,0.148707,0.0000176
3.4899255,0.1093995,0.0000151
3.5435845,0.111508,0.0000075
3.6196239,0.1719602,0.0000144
3.6122307,0.1936487,0.0000147
3.522036,0.1169826,0.0000103
3.4997562,0.1070341,0.0000106
3.4892159,0.1085499,0.0000133
3.5270131,0.1033923,0.0000138
3.6196108,0.200771,0.0000192
3.5505372,0.1619159,0.000014
3.6235422,0.1548367,0.000011
3.5429431,0.1360877,0.0000101
3.6191833,0.1670082,0.0000159
3.6692098,0.235349,0.0000195
3.6348322,0.1950331,0.0000137
3.5352102,0.1417613,0.0000126
3.521482,0.156116,0.0000122
3.5530304,0.1708157,0.0000129
3.5598212,0.1698602,0.0000115
3.6176105,0.1639009,0.0000166
3.6203092,0.1655488,0.0000154
3.5879562,0.175665,0.0000095
3.5467039,0.1531576,0.0000139
3.5706995,0.1330616,0.0000121
3.673985,0.2368574,0.0000118
3.6384437,0.2127071,0.000011
3.6176424,0.1479913,0.000015
3.7292114,0.2561893,0.0000153
3.5808824,0.1385385,0.0000112
3.5840604,0.1645341,0.0000113
3.5746988,0.1254117,0.0000148
3.5659723,0.1390399,0.0000134
3.5460021,0.1840107,0.0000098
3.5554609,0.1397657,0.0000108
3.573328,0.1007841,0.0000105
3.6537757,0.2210354,0.0000098
3.571085,0.186276,0.00002
3.6555993,0.2217977,0.0000162
3.6206176,0.193357,0.0000119
3.5666264,0.1425892,0.0000124
3.5932244,0.1902081,0.0000115
3.5234051,0.1286702,0.000014
3.6285862,0.1926088,0.0000167
3.6275039,0.1860418,0.0000146
3.550535,0.1563551,0.0000109
3.5990377,0.1930578,0.0000146
3.5551694,0.1718567,0.0000162
3.5346772,0.133559,0.0000085
3.5856738,0.1483719,0.0000107
3.6620184,0.193789,0.0000124
3.5414696,0.1425954,0.0000194
3.5060617,0.1074759,0.0000093
3.5853285,0.1616788,0.0000085
3.615672,0.1825065,0.0000137
3.5753701,0.1668524,0.0000152
3.5837539,0.1435222,0.0000154
3.5855601,0.1366954,0.0000129
3.5840225,0.1889943,0.0000155
3.574196,0.1542503,0.0000107
3.6291842,0.1841844,0.0000119
3.5343915,0.1549451,0.0000089
3.648765,0.1318752,0.0000123
3.5917936,0.1535957,0.0000171
3.5377468,0.139442,0.0000119
3.6370014,0.1856903,0.000022
3.6130671,0.1300041,0.0000165
3.5576765,0.1452882,0.0000148
3.5313053,0.1245464,0.0000119
3.5504699,0.1505575,0.0000113
3.6680186,0.2066949,0.0000115
3.6762759,0.2130631,0.000021
3.6132339,0.1719021,0.0000134
3.6266377,0.195252,0.000015
3.6954277,0.2495109,0.0000152
3.5022847,0.1085672,0.0000086
3.6173015,0.2072544,0.0000135
3.5183271,0.1623683,0.0000156
3.6775161,0.2052356,0.0000096
3.5174326,0.1324367,0.0000069
3.5430123,0.1058387,0.0000111
3.4983258,0.1278116,0.000013
3.5257953,0.0996707,0.0000119
3.5643681,0.1409652,0.0000146
3.6068111,0.1539385,0.0000154
3.5583401,0.1602368,0.0000112
3.5749217,0.1625458,0.0000086
3.5502759,0.1531598,0.0000069
3.529009,0.1289595,0.0000067
3.5253748,0.1076287,0.0000097
3.6610389,0.1903231,0.0000191
3.6151956,0.1568009,0.0000095
3.5122695,0.148862,0.0000166
3.5905198,0.1555778,0.0000145
3.5539794,0.1601944,0.0000126
3.5654454,0.135941,0.0000123
3.5393185,0.119275,0.0000144
3.5981671,0.1959637,0.000019
3.5853142,0.1875434,0.0000144
3.6216984,0.1913528,0.0000115
3.5699046,0.1362473,0.0000158
3.5461603,0.1587813,0.000016
3.5322289,0.1393893,0.0000155
3.5407255,0.1348764,0.0000137
3.5468521,0.1314663,0.0000125
3.6213542,0.2085521,0.0000127
3.5496909,0.1843,0.0000172
3.6059992,0.15962,0.0000133
3.5825179,0.1532607,0.0000124
3.5776611,0.134929,0.0000113
3.6098266,0.1704973,0.0000165
3.561755,0.1415404,0.000013
3.5818608,0.1315397,0.0000134
3.6027261,0.1653095,0.0000108
3.5691463,0.1424301,0.0000142
3.6521751,0.211881,0.0000088
3.6041562,0.1421405,0.000011
3.5905417,0.1916318,0.000011
3.6272825,0.1634557,0.0000112
3.6399065,0.1680065,0.0000118
3.5462915,0.1644438,0.0000124
3.5401165,0.1367906,0.0000158
3.5193005,0.1137585,0.0000135
3.6014797,0.1862239,0.0000139
3.6401726,0.1595957,0.0000206
3.5740445,0.1370792,0.0000159
3.613681,0.1924484,0.000018
3.766993,0.2393075,0.0000179
3.5235855,0.1029442,0.0000093
3.5560294,0.0943562,0.0000105
3.5778872,0.1774081,0.0000139
3.5965088,0.1946694,0.0000162
3.546241,0.1504269,0.0000074
3.542971,0.1519155,0.0000132
3.6672889,0.2162417,0.0000184
3.5211722,0.1402818,0.000014
3.5405032,0.1206189,0.0000177
3.5732212,0.1644731,0.0000094
3.6674593,0.2015395,0.0000134
3.5987056,0.1462874,0.0000143
3.610739,0.1643877,0.000013
3.5231237,0.1471977,0.0000106
3.5843036,0.1688079,0.0000192
3.591462,0.1624369,0.0000124
3.761113,0.2683121,0.0000238
3.5427478,0.1097834,0.0000108
3.5310622,0.1304951,0.0000158
3.6439032,0.211313,0.0000151
3.5579522,0.1753273,0.0000082
3.6435468,0.1797442,0.0000177
3.5468961,0.1442206,0.0000177
3.6391758,0.2248705,0.0000196
3.5823089,0.162453,0.0000161
3.5605246,0.1663505,0.0000154
3.5805457,0.19216,0.0000124
3.5959856,0.1708988,0.0000132
3.6263699,0.157281,0.0000172
3.5551192,0.1177519,0.0000117
3.5648309,0.1147721,0.0000115
3.5639832,0.1696397,0.0000094
3.5751822,0.1689262,0.0000128
3.6190032,0.1790376,0.0000232
3.5786168,0.1451881,0.0000156
3.7162726,0.2069123,0.0000138
3.5275449,0.1173688,0.0000133
3.6477837,0.1888497,0.0000116
3.6255673,0.206106,0.0000152
3.5442417,0.1445898,0.0000168
3.5350963,0.1468265,0.0000171
3.5701802,0.1310288,0.0000124
3.5038421,0.1047348,0.0000106
3.5126663,0.1547352,0.0000128
3.6090983,0.170188,0.0000082
3.6309829,0.1911398,0.0000191
3.6190654,0.174297,0.0000179
3.6144636,0.1460227,0.0000173
3.587651,0.1885095,0.0000112
3.5836628,0.1643057,0.0000163
3.6304038,0.1596388,0.0000132
3.6551277,0.2157784,0.0000112
3.5236166,0.170477,0.0000149
3.5528979,0.1260157,0.0000115
3.4927222,0.1366208,0.0000156
3.5834215,0.1487091,0.0000105
3.5588826,0.144943,0.0000118
3.5970474,0.1546174,0.0000137
3.6779609,0.2077366,0.0000142
3.576295,0.1504713,0.0000163
3.712066,0.2349533,0.0000254
3.5777076,0.1709317,0.0000136
3.6136453,0.1810516,0.0000174
3.5442642,0.1761717,0.0000152
3.6279695,0.2306719,0.0000089
3.5039084,0.1459943,0.0000101
3.6142472,0.1637287,0.0000129
3.5341943,0.1342626,0.0000115
3.5983952,0.16044,0.0000167
3.5685267,0.1371945,0.0000138
3.5370257,0.1578113,0.0000135
3.5230456,0.1531356,0.000011
3.6492181,0.1972674,0.0000123
3.5786158,0.1843495,0.0000125
3.614035,0.1699131,0.0000105
3.5867788,0.182892,0.0000144
3.6040012,0.1773242,0.0000168
3.7024704,0.2035638,0.0000178
3.612227,0.1559948,0.0000172
3.4972412,0.1055056,0.000015
3.5953159,0.1708906,0.0000114
3.5743237,0.1851965,0.0000165
3.5904543,0.1539312,0.0000134
3.6006769,0.1504417,0.0000148
3.6016097,0.1710645,0.0000103
3.7496733,0.2220057,0.0000186
3.5059296,0.1482903,0.0000113
3.5584306,0.1913116,0.000022
3.5668484,0.1128619,0.0000163
3.5729577,0.1173039,0.0000144
3.6466233,0.2149828,0.000011
3.5460011,0.1607813,0.0000115
3.7023939,0.220904,0.0000165
3.5993774,0.1811261,0.0000216
3.6031543,0.2141214,0.0000171
3.6713941,0.2238564,0.0000141
3.5877608,0.1534881,0.0000131
3.6018099,0.1914377,0.0000188
3.526178,0.1183879,0.0000128
3.5631899,0.1508474,0.0000105
3.5478341,0.1645399,0.0000218
3.5780941,0.1698287,0.0000177
3.5774913,0.1804405,0.0000104
3.5704541,0.1546971,0.0000133
3.5188391,0.1309105,0.000009
3.6199419,0.1483392,0.0000151
3.5796361,0.1586518,0.0000151
3.6000623,0.1642687,0.0000123
3.6382358,0.176467,0.0000152
3.5162873,0.1158463,0.0000158
3.6071343,0.1762178,0.0000155
3.6186241,0.1463551,0.0000157
3.6670418,0.2304101,0.0000178
3.6075732,0.1324275,0.0000139
3.5457636,0.1544277,0.0000183
3.5851382,0.1515529,0.0000175
3.5572847,0.1279074,0.000006
3.5485174,0.1736267,0.0000098
3.5946247,0.1667635,0.0000107
3.5448478,0.1552088,0.0000124
3.6004921,0.1285462,0.0000146
3.5166994,0.123779,0.0000122
3.7570115,0.2557805,0.0000135
3.5661762,0.1488442,0.0000142
3.6105606,0.1690054,0.0000164
3.574268,0.1328984,0.0000199
3.5154457,0.1104407,0.0000122
3.5999523,0.168834,0.0000133
3.5991022,0.1465449,0.0000145
3.6250482,0.2119489,0.0000089
3.6181725,0.1649153,0.0000109
3.6193562,0.1872059,0.0000143
3.5052973,0.1438799,0.0000115
3.6086176,0.1801386,0.0000098
3.5709678,0.1612651,0.0000123
3.5542302,0.1369213,0.0000129
3.5650882,0.141582,0.0000089
3.6322926,0.1493007,0.0000167
3.5920373,0.166656,0.0000192
3.4987025,0.1383378,0.0000121
3.5322477,0.1360489,0.0000122
3.6224669,0.1860383,0.0000164
3.5635935,0.1696322,0.0000119
3.5772995,0.1585463,0.0000172
3.6441651,0.1876776,0.0000144
3.5620767,0.1201107,0.0000105
3.6613255,0.2101354,0.0000125
3.5610568,0.1559265,0.0000097
3.5361649,0.1324915,0.0000082
3.6587878,0.2008724,0.0000169
3.5873678,0.149985,0.0000109
3.5724939,0.1691234,0.0000131
3.5318874,0.1297114,0.0000088
3.6351701,0.1605176,0.0000157
3.5548833,0.1733388,0.0000114
3.5907869,0.164978,0.0000109
3.5924649,0.123316,0.0000157
3.6050493,0.1896765,0.0000119
3.5746394,0.1605698,0.0000156
3.6880904,0.2312996,0.000011
3.6396127,0.190289,0.0000153
3.6660115,0.2336487,0.0000132
3.5414026,0.1207469,0.0000084
3.5540019,0.1736967,0.000013
3.6382396,0.1830084,0.0000146
3.5082639,0.1223194,0.0000131
3.5577799,0.1405684,0.0000095
3.7625368,0.2094252,0.0000186
3.6767048,0.1737764,0.0000133
3.6712481,0.1634452,0.0000173
3.5541397,0.16696,0.0000109
3.6331274,0.2080489,0.0000132
3.7019951,0.1757652,0.0000172
3.6802217,0.2187433,0.0000211
3.5411677,0.1182273,0.0000097
3.5411935,0.1704679,0.000019
3.5675192,0.1541947,0.000009
3.5310637,0.1461004,0.0000126
3.5461538,0.1451767,0.0000106
3.5633417,0.1272752,0.0000096
3.5827175,0.1399126,0.0000188
3.6078614,0.1784034,0.0000118
3.6585058,0.170182,0.0000179
3.5478923,0.1729038,0.0000094
3.7704216,0.2753029,0.0000156
3.5266656,0.1460071,0.0000094
3.7247429,0.1850647,0.0000182
3.5172966,0.1385974,0.0000122
3.5787748,0.1449373,0.0000144
3.6451002,0.2038428,0.0000169
3.6929721,0.2295913,0.0000131
3.5223458,0.1265342,0.0000125
3.6416752,0.1929462,0.0000149
3.6223872,0.1749251,0.0000104
3.614057,0.1678954,0.0000141
3.5703221,0.1194826,0.0000101
3.6021838,0.1742513,0.0000126
3.5074358,0.1053679,0.0000143
3.6189815,0.1613972,0.0000128
3.6221139,0.1709458,0.0000106
3.5943294,0.1746835,0.0000087
3.6111024,0.1901022,0.0000154
3.6159982,0.1948116,0.0000146
3.60006,0.1704613,0.000013
3.6338937,0.2368419,0.0000178
3.6738357,0.1931016,0.0000128
3.5809392,0.1739168,0.0000117
3.6029685,0.1593635,0.0000166
3.5967153,0.1837468,0.00002
3.5751679,0.1693121,0.0000146
3.5710611,0.1566941,0.0000101
3.7353487,0.2373086,0.0000222
3.5292601,0.1360488,0.0000098
3.5227021,0.1632216,0.0000098
3.4751661,0.1358984,0.0000113
3.5109789,0.1351289,0.0000106
3.5607707,0.1231347,0.0000128
3.57601,0.1329063,0.000009
3.5769383,0.124992,0.0000111
3.5376055,0.1415014,0.0000222
3.5858116,0.1354087,0.0000144
3.6394149,0.1792332,0.0000275
3.614522,0.1642832,0.0000175
3.728143,0.2432206,0.0000132
3.4925079,0.1236212,0.0000146
3.546317,0.1424811,0.0000192
3.575772,0.1794877,0.0000172
3.6007101,0.1745339,0.000022
3.541945,0.1471349,0.000012
3.7179411,0.2338235,0.0000159
3.4845532,0.1181468,0.000016
3.5508904,0.1552355,0.0000142
3.6216543,0.1640387,0.0000153
3.5868298,0.1602622,0.0000173
3.6802693,0.2130826,0.0000172
3.6614383,0.2274268,0.0000165
3.5374733,0.1408806,0.0000164
3.7014274,0.2129712,0.0000191
3.6336142,0.1768256,0.0000127
3.5906971,0.1884321,0.0000208
3.6076112,0.1558243,0.000018
3.683299,0.1920719,0.0000175
3.5265236,0.1258826,0.0000156
3.5256313,0.1291374,0.0000134
3.6247512,0.1789802,0.0000111
3.5536423,0.1274863,0.0000164
3.5859882,0.1767362,0.000011
3.5391947,0.1422126,0.0000097
3.7004525,0.2454927,0.0000149
3.6128312,0.1659533,0.0000118
3.6831563,0.240061,0.0000155
3.6155975,0.1882844,0.0000121
3.6182149,0.166435,0.0000216
3.534253,0.1345866,0.0000088
3.5700176,0.1458962,0.0000129
3.559564,0.1503602,0.0000146
3.5814858,0.1663716,0.0000096
3.5299243,0.1280823,0.0000057
3.5108801,0.1311925,0.0000124
3.5626036,0.1373287,0.000011
3.5593087,0.1514285,0.000013
3.664019,0.1650942,0.0000187
3.6729741,0.261405,0.000015
3.5394183,0.1454423,0.0000132
3.5238169,0.113042,0.0000214
3.516436,0.1381827,0.0000143
3.5833649,0.1447081,0.0000119
3.5533011,0.1573003,0.0000125
3.5961699,0.1831331,0.0000133
3.5377945,0.1551534,0.0000083
3.5816356,0.1608927,0.000016
3.6974795,0.2467589,0.0000143
3.5273358,0.1404618,0.0000113
3.5030384,0.1246013,0.000012
3.5909191,0.1313842,0.0000105
3.5740624,0.1634147,0.0000103
3.6370107,0.1876922,0.0000099
3.6297912,0.1686204,0.000016
3.6071445,0.2164744,0.0000134
3.5827449,0.1407267,0.0000171
3.5611245,0.1398174,0.0000133
3.5634676,0.1530734,0.0000137
3.5426715,0.1590845,0.0000122
3.5895603,0.1344683,0.0000173
3.5132747,0.1185325,0.000014
3.6055215,0.1787057,0.000013
3.5507572,0.1596241,0.0000168
3.5550062,0.1557221,0.0000161
3.5762814,0.1536688,0.0000115
3.6181424,0.1726681,0.0000194
3.6010774,0.2233175,0.0000094
3.6146031,0.1494457,0.0000136
3.6034978,0.1860643,0.0000099
3.5606266,0.1508521,0.0000143
3.5597606,0.1560034,0.0000156
3.6556278,0.1770439,0.0000112
3.5865864,0.1415255,0.0000156
3.5664237,0.1661527,0.0000136
3.4970565,0.1194513,0.0000112
3.6624158,0.2054718,0.0000141
